date,cdcflu,influenzatypea,fluduration,flufever,treatingflu,braunthermoscan,feverflu,flurecovery,fluvscold,coldorflu,treatingtheflu,oscillococcinum,fluversuscold,fluremedies,coldversusflu,humantemperature,contagiousflu,typeainfluenza,fluorcold,flucontagious,thermoscan,flucough,influenzaincubationperiod,durationofflu,coldvsflu,influenzaa,lowbodytemperature,fluheadache,sdate
1/4/2004,.99699998,1.617,1.4630001,2.2379999,2.1210001,4.007,3.5020001,.79000002,1.729,.87099999,2.3050001,1.238,2.1340001,1.8789999,2.7360001,.094999999,-.62900001,.80500001,2.096,.37099999,2.9170001,-.528,2.6359999,-.65600002,.33899999,.27599999,3.7030001,2.151,04jan2004
1/11/2004,.331,.28400001,.41999999,.287,1.979,.847,1.008,-.685,-.72500002,.177,.69400001,.53500003,1.6109999,.22499999,-.86199999,-.193,-.62900001,-.55599999,-.17900001,-.119,1.893,.56999999,-.58399999,-.65600002,.178,-.127,2.017,-.64499998,11jan2004
1/18/2004,.147,-.086999997,-.0089999996,.509,1.574,1.592,2.3099999,-.685,-.72500002,.090999998,-.764,.30000001,-.68400002,.0060000001,-.86199999,-.98000002,-.62900001,-.55599999,-.043000001,-.204,1.9579999,.74199998,-.58399999,-.65600002,-.029999999,-.36000001,1.273,-.64499998,18jan2004
1/25/2004,.052999999,-.63099998,-.74199998,.47299999,-.72299999,1.615,1.256,.472,1.201,-.52600002,-.764,-.292,-.68400002,-.227,-.86199999,-.15099999,-.62900001,-.55599999,.347,-.41299999,2.125,-.528,-.58399999,-.65600002,.0099999998,-.43000001,1.028,-.64499998,25jan2004
2/1/2004,-.215,-.169,-.101,-.759,-.72299999,1.834,-.986,-.685,-.72500002,-.33899999,.289,-.089000002,-.68400002,-.13,-.86199999,.30399999,-.62900001,-.55599999,-.027000001,-.53799999,2.71,-.528,1.072,-.65600002,-.28400001,-.39500001,.68400002,-.64499998,01feb2004
2/8/2004,-.28400001,-.63099998,-.74199998,-.759,-.72299999,.211,-.986,-.685,-.72500002,-.39399999,-.764,-.396,-.68400002,-.33899999,-.86199999,.097000003,-.62900001,.233,.329,-.47499999,.509,.34099999,-.58399999,-.65600002,-.574,-.44400001,.13699999,-.64499998,08feb2004
2/15/2004,-.34599999,.067000002,.063000001,-.759,-.72299999,.072999999,-.986,-.685,1.941,-.31999999,-.764,-.454,-.68400002,-.088,-.86199999,1.136,-.62900001,-.55599999,-.89600003,-.417,1.14,.51800001,-.58399999,-.65600002,-.44600001,-.50300002,1.972,-.64499998,15feb2004
2/22/2004,-.53100002,-.63099998,-.74199998,-.182,-.72299999,1.13,-.986,-.685,-.72500002,-.65399998,.477,-.48699999,-.68400002,.215,-.86199999,.39700001,-.62900001,.26899999,-.184,-.46200001,1.9630001,-.528,-.58399999,-.65600002,-.228,-.484,.61699998,-.64499998,22feb2004
2/29/2004,-.611,-.63099998,-.74199998,-.759,-.72299999,.78200001,-.986,-.685,-.72500002,-.66000003,-.764,-.28099999,-.68400002,-.064999998,-.86199999,-1.665,-.62900001,-.55599999,-.89600003,-.75999999,.045000002,-.528,-.58399999,-.65600002,-.366,-.46599999,1.1109999,-.64499998,29feb2004
3/7/2004,-.58099997,-.63099998,-.74199998,-.759,-.72299999,2.1329999,-.986,-.685,-.72500002,-.49399999,-.764,-.47600001,-.68400002,-.60600001,-.86199999,-1.567,-.62900001,-.55599999,-.89600003,-.55800003,1.385,-.528,-.58399999,-.65600002,-.89200002,-.48100001,1.467,-.64499998,07mar2004
3/14/2004,-.55500001,-.63099998,-.146,.22499999,-.72299999,.477,-.986,-.685,-.72500002,-.048999999,-.764,-.55299997,-.68400002,-.73900002,-.86199999,-1.091,-.62900001,-.55599999,.048,-.55299997,.47499999,-.528,-.58399999,-.65600002,-.89200002,-.53500003,1.554,-.64499998,14mar2004
3/21/2004,-.73199999,-.63099998,-.74199998,-.759,-.72299999,-.57499999,-.986,-.685,-.72500002,-1.25,-.764,-.64700001,-.68400002,-.257,-.86199999,-.249,-.62900001,-.55599999,.44,-.57300001,.23999999,-.528,-.58399999,-.65600002,-.89200002,-.55599999,.65799999,-.64499998,21mar2004
3/28/2004,-.81800002,-.63099998,-.74199998,.079000004,-.72299999,-1.216,-.986,-.685,-.72500002,-.57300001,-.764,-.465,-.68400002,-.662,-.86199999,.071999997,-.62900001,-.55599999,-.89600003,-.634,-.65200001,-.528,-.58399999,-.65600002,-.89200002,-.53299999,.082000002,-.64499998,28mar2004
4/4/2004,-.89099997,-.63099998,-.74199998,.075999998,-.72299999,-.66000003,-.986,-.685,-.72500002,-1.25,-.764,-.56099999,-.68400002,-.59600002,-.86199999,-.27399999,-.62900001,-.55599999,-.89600003,-.616,.14399999,-.528,-.58399999,-.65600002,-.89200002,-.45500001,1.001,-.64499998,04apr2004
4/11/2004,-.87599999,-.63099998,-.025,-.759,-.72299999,-1.209,-.986,-.685,-.72500002,-.435,-.764,-.83499998,-.68400002,-.70700002,-.86199999,-1.446,-.62900001,-.55599999,-.89600003,-.75999999,-.83600003,-.528,-.58399999,-.65600002,-.89200002,-.542,-.713,-.64499998,11apr2004
4/18/2004,-.91500002,-.63099998,-.74199998,-.759,-.72299999,-.55299997,-.986,-.685,-.72500002,-.85100001,-.764,-.70200002,-.68400002,-1.132,-.86199999,-1.21,-.62900001,-.55599999,-.89600003,-.65399998,-.21799999,-.528,-.58399999,-.65600002,-.89200002,-.49000001,-.41499999,-.64499998,18apr2004
4/25/2004,-.96899998,-.63099998,-.74199998,-.759,-.72299999,-1.387,-.986,-.685,-.72500002,-1.25,-.764,-.89999998,-.68400002,-.80900002,-.86199999,-.94199997,-.62900001,-.55599999,-.13600001,-.75999999,-.60600001,-.528,-.58399999,-.65600002,-.53799999,-.59200001,-.86199999,-.64499998,25apr2004
5/2/2004,-.94999999,-.63099998,-.74199998,-.759,-.72299999,-1.2180001,-.986,-.685,-.72500002,-.84399998,-.764,-.98000002,-.68400002,-.89700001,-.86199999,-1.5930001,-.62900001,-.55599999,-.89600003,-.65200001,-.653,-.528,-.58399999,-.65600002,-.89200002,-.53299999,.155,-.64499998,02may2004
5/9/2004,-.95200002,-.63099998,-.74199998,-.759,-.72299999,-1.364,-.986,-.685,-.72500002,-1.25,-.764,-.86699998,-.68400002,-.75700003,-.86199999,-1.322,-.62900001,-.55599999,-.89600003,-.65200001,-.37200001,-.528,-.58399999,-.65600002,-.89200002,-.57200003,-.528,-.64499998,09may2004
5/16/2004,-.87599999,-.63099998,-.74199998,-.759,-.72299999,-.94800001,-.986,-.685,-.72500002,-.91399997,-.764,-.81099999,-.68400002,-.66500002,-.86199999,-.639,-.62900001,-.55599999,-.89600003,-.671,-.57300001,-.528,-.58399999,-.65600002,-.89200002,-.62800002,-.83399999,-.64499998,16may2004
5/23/2004,-.91100001,-.63099998,-.74199998,-.21600001,-.72299999,-.86199999,-.986,-.685,-.72500002,-1.25,-.764,-.94300002,-.68400002,-.83899999,-.86199999,-1.536,-.62900001,-.55599999,-.89600003,-.648,.046,-.528,-.58399999,-.65600002,-.89200002,-.62400001,-.65499997,-.64499998,23may2004
5/30/2004,-.76200002,-.63099998,-.74199998,-.759,-.72299999,-.303,-.986,-.685,-.72500002,-1.25,-.764,-.80699998,-.68400002,-.87599999,-.86199999,-1.007,-.62900001,-.55599999,-.89600003,-.75999999,.30899999,-.528,-.58399999,-.65600002,-.89200002,-.71200001,-.73699999,-.64499998,30may2004
6/6/2004,-.74400002,-.63099998,-.74199998,-.759,-.72299999,-.99599999,-.986,-.685,-.72500002,-.82700002,-.764,-1.001,-.68400002,-.88700002,-.86199999,-1.381,-.62900001,-.55599999,-.89600003,-.62800002,-.745,-.528,-.58399999,-.65600002,-.89200002,-.60399997,-.32600001,-.64499998,06jun2004
6/13/2004,-.92900002,-.63099998,-.74199998,-.759,-.72299999,-.245,-.986,-.685,-.72500002,-.75300002,-.764,-1.1799999,-.68400002,-.78600001,-.86199999,-1.516,-.62900001,-.55599999,-.89600003,-.75999999,.18799999,-.528,-.58399999,-.65600002,-.89200002,-.64300001,-.93800002,-.64499998,13jun2004
6/20/2004,-1.016,-.63099998,-.74199998,-.759,-.72299999,-.39500001,-.986,-.685,-.72500002,-1.25,-.764,-.88,-.68400002,-1.132,-.86199999,-.93599999,-.62900001,-.55599999,-.89600003,-.75999999,-.017999999,-.528,-.58399999,-.65600002,-.57599998,-.63300002,-.23199999,-.64499998,20jun2004
6/27/2004,-1.153,-.63099998,-.74199998,-.759,-.72299999,-1.543,-.986,-.685,-.72500002,-.741,-.764,-.96499997,-.68400002,-1.132,-.86199999,-1.029,-.62900001,-.55599999,-.89600003,-.66299999,-1.715,-.528,-.58399999,-.65600002,-.89200002,-.71200001,-.80199999,-.64499998,27jun2004
7/4/2004,-.99199998,-.63099998,-.74199998,-.759,-.72299999,-.42199999,-.986,-.685,-.72500002,-1.25,-.764,-.92799997,-.68400002,-.66600001,-.86199999,-.82499999,-.62900001,-.55599999,-.89600003,-.66100001,-.39300001,-.528,-.58399999,-.65600002,-.89200002,-.66000003,-1.2819999,-.64499998,04jul2004
7/11/2004,-.95899999,-.63099998,-.74199998,-.759,-.72299999,-.671,-.986,-.685,-.72500002,-.75400001,-.764,-1.005,-.68400002,-1.132,-.86199999,-2.2709999,-.62900001,-.55599999,-.89600003,-.75999999,.026000001,-.528,-.58399999,-.65600002,-.89200002,-.64300001,-.53299999,-.64499998,11jul2004
7/18/2004,-1.0319999,-.63099998,-.74199998,-.759,-.72299999,-1.053,-.986,-.685,-.72500002,-1.25,-.764,-.86199999,-.68400002,-1.132,-.86199999,-1.152,-.62900001,-.55599999,-.89600003,-.75999999,-.52200001,-.528,-.58399999,-.65600002,-.89200002,-.66500002,-.75099999,-.64499998,18jul2004
7/25/2004,-.93300003,-.63099998,-.255,-.759,-.72299999,-.456,.546,-.685,-.72500002,-1.25,-.764,-1.1799999,-.68400002,-1.132,-.86199999,-.98900002,-.62900001,-.55599999,-.89600003,-.75999999,-.39300001,-.528,-.58399999,-.65600002,-.89200002,-.71200001,-.37900001,-.64499998,25jul2004
8/1/2004,-1.001,-.63099998,-.74199998,-.759,-.72299999,-.62099999,-.986,-.685,-.72500002,-.90700001,-.764,-1.1799999,-.68400002,-.89300001,-.86199999,-.44600001,-.62900001,-.55599999,-.89600003,-.75999999,-.419,-.528,-.58399999,-.65600002,-.89200002,-.63599998,-.93699998,-.64499998,01aug2004
8/8/2004,-1.011,-.63099998,-.74199998,-.759,-.72299999,-.66299999,-.986,-.685,-.72500002,-.91299999,-.764,-.838,-.68400002,-1.132,-.86199999,-1.323,-.62900001,-.55599999,-.89600003,-.75999999,.111,-.528,-.58399999,-.65600002,-.89200002,-.60900003,-.19400001,-.64499998,08aug2004
8/15/2004,-.96499997,-.63099998,-.74199998,-.759,-.72299999,-.95099998,-.986,-.685,-.72500002,-.579,-.764,-.92500001,-.68400002,-.80500001,-.86199999,-2.017,-.62900001,-.55599999,-.89600003,-.75999999,-.19,-.528,-.58399999,-.65600002,-.89200002,-.66600001,-.31600001,-.64499998,15aug2004
8/22/2004,-.88999999,-.63099998,-.74199998,-.759,-.72299999,-1.28,-.986,-.685,-.72500002,-1.25,-.764,-.93199998,-.68400002,-.54400003,-.86199999,-1.783,-.62900001,-.55599999,-.89600003,-.75999999,-.27900001,-.528,-.58399999,-.65600002,-.89200002,-.65799999,-.22,-.64499998,22aug2004
8/29/2004,-.93099999,-.63099998,-.74199998,-.759,-.72299999,-1.2869999,-.986,-.685,-.72500002,-.73100001,-.764,-1.016,-.68400002,-.546,-.86199999,-.991,-.62900001,-.55599999,-.89600003,-.62199998,-.94400001,-.528,-.58399999,-.65600002,-.89200002,-.61299998,-.51899999,-.64499998,29aug2004
9/5/2004,-.89499998,-.63099998,-.74199998,-.759,-.72299999,-.46000001,.458,-.685,-.72500002,-.53200001,-.764,-.87599999,-.68400002,-.90499997,-.86199999,-.84299999,-.62900001,-.55599999,-.89600003,-.65600002,-.083999999,-.528,-.58399999,-.65600002,-.89200002,-.63999999,-.42899999,-.64499998,05sep2004
9/12/2004,-.83899999,-.63099998,-.74199998,-.759,-.72299999,-.90700001,.60799998,-.685,-.72500002,-.88999999,-.764,-.85000002,-.68400002,-.71499997,-.86199999,-1.149,-.62900001,-.55599999,-.89600003,-.75999999,.013,-.528,-.58399999,-.65600002,-.57099998,-.62,-.38100001,-.64499998,12sep2004
9/19/2004,-.86500001,-.63099998,-.74199998,-.11,-.72299999,-.164,-.986,-.685,-.72500002,-.472,-.764,-.44600001,-.68400002,-.50800002,-.86199999,-1.768,-.62900001,-.55599999,-.20999999,-.66399997,.86400002,-.528,-.58399999,-.65600002,-.625,-.61199999,-.55400002,-.64499998,19sep2004
9/26/2004,-.78799999,-.63099998,-.74199998,-.119,-.72299999,-.075999998,-.986,-.685,-.72500002,-.42300001,-.764,-.405,-.68400002,-.51599997,-.86199999,-.81599998,-.62900001,-.55599999,-.219,-.64999998,-.037,-.528,-.58399999,-.65600002,-.52399999,-.51499999,-.12899999,-.64499998,26sep2004
10/3/2004,-.61900002,-.63099998,-.74199998,-.205,-.72299999,-.92000002,-.986,-.685,-.72500002,-.713,-.764,.207,-.68400002,-.345,-.86199999,-.91799998,-.62900001,-.55599999,-.098999999,-.458,.33399999,-.528,-.58399999,-.65600002,-.308,-.52100003,.52499998,-.64499998,03oct2004
10/10/2004,-.58899999,-.63099998,-.74199998,.125,-.72299999,-.97399998,-.986,-.685,-.72500002,.32100001,.227,.84299999,-.68400002,.704,1.526,-1.3609999,-.62900001,-.55599999,.46700001,-.398,.105,-.528,-.58399999,-.65600002,.189,-.51300001,.65700001,-.64499998,10oct2004
10/17/2004,-.45500001,-.63099998,-.090000004,-.759,-.72299999,-.132,.55199999,-.685,-.72500002,.48899999,.68300003,.829,2.858,1.122,1.399,-.505,-.62900001,-.55599999,1.205,-.405,.40099999,.178,-.58399999,1.0369999,.035999998,-.51099998,-.18799999,-.64499998,17oct2004
10/24/2004,-.34900001,-.63099998,-.27200001,-.138,-.72299999,-.54000002,-.986,-.685,1.054,.221,.34900001,1.449,-.68400002,.72600001,-.86199999,-.103,-.62900001,-.55599999,.125,-.43900001,-.49000001,-.528,-.58399999,-.65600002,.059999999,-.368,.52499998,-.64499998,24oct2004
10/31/2004,-.36899999,-.63099998,-.266,-.235,-.72299999,.382,.51099998,-.685,1.376,.048,1.114,.72799999,-.68400002,.435,.70999998,.235,-.62900001,-.55599999,.072999999,-.47400001,.63,.15899999,-.58399999,1.322,.56400001,-.48500001,.82700002,-.64499998,31oct2004
11/7/2004,-.26199999,-.63099998,-.74199998,.032000002,-.72299999,.11,-.986,-.685,1.9960001,.625,-.764,.69400001,-.68400002,.40700001,-.86199999,-1.021,-.62900001,.23,1.056,-.35100001,.74000001,-.528,-.58399999,-.65600002,.017999999,-.47499999,.352,-.64499998,07nov2004
11/14/2004,-.26300001,-.63099998,-.197,.039999999,-.72299999,1.799,-.986,-.685,-.72500002,.42899999,.132,.458,-.68400002,.662,-.86199999,-1,-.62900001,-.55599999,.70599997,-.31299999,1.3660001,.41600001,-.58399999,-.65600002,-.145,-.52399999,.75700003,-.64499998,14nov2004
11/21/2004,.022,-.63099998,-.085000001,.273,1.676,1.119,.78399998,-.685,-.72500002,.21699999,1.64,.23,1.353,.16500001,.99599999,-.65799999,-.62900001,-.55599999,-.132,-.35100001,1.515,-.528,-.58399999,-.65600002,-.18000001,-.49900001,-.25999999,-.64499998,21nov2004
11/28/2004,-.123,-.63099998,.082999997,.23100001,-.72299999,-.242,.66500002,-.685,2.112,-.237,.86299998,.398,-.68400002,.83099997,1.2180001,.161,-.62900001,-.55599999,.73199999,-.37599999,.72799999,-.528,-.58399999,-.65600002,.199,-.34099999,1.023,-.64499998,28nov2004
12/5/2004,-.046,-.117,-.37099999,.057,-.72299999,.93599999,-.986,-.685,1.5190001,.49000001,.84500003,.514,-.68400002,.25999999,-.86199999,-.2,-.62900001,.028000001,.11,-.338,1.442,.243,-.58399999,-.65600002,-.37599999,-.35299999,.71399999,-.64499998,05dec2004
12/12/2004,.083999999,-.086999997,-.193,-.32699999,-.72299999,1.0420001,-.986,-.685,1.353,-.19,.31900001,.42399999,-.68400002,.80500001,2.247,-.145,-.62900001,-.55599999,-.257,-.20999999,1.469,-.528,-.58399999,-.65600002,-.39500001,-.53399998,1.091,-.64499998,12dec2004
12/19/2004,.56099999,.23,.35100001,.55299997,1.819,.183,.88999999,-.685,-.72500002,.30500001,.60799998,.463,-.68400002,.88,1.501,-.077,3.4330001,-.55599999,-.222,.40799999,1.4910001,-.528,-.58399999,2.2349999,-.13699999,-.37799999,.88999999,-.64499998,19dec2004
12/26/2004,.89499998,.46399999,.73199999,.63099998,3.125,1.926,2.9890001,.991,2.4619999,2.345,2.3510001,1.258,3.434,2.7160001,-.86199999,.25799999,-.62900001,.13500001,1.39,.31799999,2.523,.384,1.704,-.65600002,.574,-.171,2.3329999,2.382,26dec2004
1/2/2005,.58099997,.58200002,.73100001,.53799999,.62300003,1.0190001,2.721,.82200003,1.783,1.0549999,.54299998,.99000001,.91600001,1.5599999,2.0569999,-.22,-.62900001,.12,1.603,.315,1.1849999,.36500001,1.016,1.1799999,.69300002,-.19499999,1.9349999,-.64499998,02jan2005
1/9/2005,.70099998,.48800001,.33500001,.66299999,1.9,1.7690001,.81999999,.294,2.8050001,1.302,1.2180001,.546,1.187,1.527,2.267,-.189,-.62900001,.66799998,.078000002,.0020000001,1.5140001,.71499997,1.198,1.432,.289,.026000001,1.0140001,-.64499998,09jan2005
1/16/2005,.96899998,.87,.197,.82999998,-.72299999,.83399999,1.739,1.942,2.826,.44400001,1.656,.79500002,.88499999,1.613,1.998,.14300001,1.785,.57999998,.671,.0060000001,2.204,-.528,-.58399999,-.65600002,.204,.15899999,1.322,-.64499998,16jan2005
1/23/2005,1.5549999,1.779,.301,.77100003,2.0710001,2.342,1.419,1.054,2.431,1.321,.88099998,1.244,1.431,1.614,1.342,1.137,.66299999,1.906,.991,.082999997,3.0710001,.315,1.358,-.65600002,.075999998,.62900001,1.677,.85399997,23jan2005
1/30/2005,2.431,2.3180001,.92500001,2.3740001,2.8299999,1.721,2.2909999,1.21,3.48,1.96,2.6600001,.94999999,2.937,1.715,4.6420002,.222,-.62900001,1.357,1.3660001,.38499999,3.2780001,.67500001,3.2950001,-.65600002,.778,1.156,2.411,.60299999,30jan2005
2/6/2005,2.8310001,2.635,.97100002,2.0309999,3.033,1.253,4.4029999,1.1849999,3.164,1.869,3.154,1.7460001,2.5910001,2.049,1.3099999,1.875,1.918,2.23,1.893,.79900002,2.631,.54000002,1.9680001,1.9069999,.66900003,1.118,3.605,1.0779999,06feb2005
2/13/2005,3.1559999,2.4630001,1.249,1.961,2.5380001,2.2780001,3.55,2.438,1.613,1.777,1.944,1.256,2.3,2.2249999,2.675,1.184,2.4330001,.435,1.619,.50199997,2.2920001,.89899999,5.1690001,2.7679999,1.02,1.081,2.6719999,.83499998,13feb2005
2/20/2005,2.336,2.5109999,1.751,1.734,1.761,1.679,3.529,2.2360001,2.1329999,.89899999,2.96,.84100002,.95700002,1.964,.93400002,.73500001,3.02,2.02,1.461,.30000001,2.4549999,1.173,2.698,1.541,.78100002,.82700002,2.0050001,.98299998,20feb2005
2/27/2005,1.66,1.265,.48899999,1.498,1.026,1.648,2.4549999,1.025,1.085,.792,1.7970001,.73100001,2.2869999,1.434,.49200001,1.863,1.403,1.238,.125,.121,1.989,.419,1.325,1.332,-.373,.41,1.8660001,.583,27feb2005
3/6/2005,1.373,.82599998,.46900001,.49900001,.99800003,2.1730001,3.0350001,.38600001,1.311,.85500002,1.226,-.046999998,-.68400002,1.061,1.0039999,.31299999,.62099999,1.1210001,.93000001,.068999998,2.869,.40400001,1.921,1.58,-.46599999,.30599999,1.9450001,-.64499998,06mar2005
3/13/2005,.88800001,.36899999,.345,.88499999,.51800001,1.4170001,.72299999,.70499998,.81599998,.15000001,.442,.167,1.087,.54500002,-.86199999,.64300001,.88499999,-.021,.026000001,-.33500001,1.677,.178,.47,-.65600002,.139,.0070000002,1.913,-.64499998,13mar2005
3/20/2005,.639,.125,.131,.71899998,-.72299999,.47400001,.704,.537,1.562,.565,1.488,-.15000001,.77600002,.162,2.066,.69999999,-.62900001,-.55599999,.56199998,-.22499999,1.281,.17,-.58399999,-.65600002,-.212,-.207,1.409,-.64499998,20mar2005
3/27/2005,.243,-.228,.389,.33899999,-.72299999,-.34599999,-.986,-.685,1.0369999,.264,.155,-.46000001,-.68400002,-.113,-.86199999,.37200001,.85399997,-.032000002,-.354,-.41999999,.287,-.528,-.58399999,-.65600002,-.0080000004,-.317,.70999998,-.64499998,27mar2005
4/3/2005,-.145,-.63099998,-.74199998,-.759,-.72299999,.156,-.986,-.685,-.72500002,-.80900002,-.764,-.65200001,-.68400002,-.417,-.86199999,-.55599999,-.62900001,-.55599999,-.89600003,-.58399999,.20200001,-.528,-.58399999,-.65600002,-.89200002,-.28299999,.15800001,-.64499998,03apr2005
4/10/2005,-.17900001,-.16500001,-.74199998,-.093000002,-.72299999,-1.314,-.986,-.685,-.72500002,-.48500001,-.764,-.53299999,-.68400002,-.634,-.86199999,-1.059,-.62900001,-.55599999,-.34799999,-.60699999,-.56800002,.171,-.58399999,-.65600002,-.46599999,-.2,.75300002,-.64499998,10apr2005
4/17/2005,-.41,-.28200001,-.138,-.759,.50300002,-.22499999,.28,-.685,-.72500002,-.153,-.764,-.676,-.68400002,-.56900001,-.86199999,-1.26,-.62900001,-.55599999,-.077,-.60699999,.45300001,-.528,-.58399999,-.65600002,-.59500003,-.46000001,.39899999,-.64499998,17apr2005
4/24/2005,-.419,-.63099998,-.74199998,-.759,-.72299999,-.81099999,-.986,-.685,-.72500002,-.79299998,-.764,-.69599998,-.68400002,-.56,-.86199999,-.49200001,-.62900001,-.55599999,-.37200001,-.602,-.35299999,.028999999,-.58399999,-.65600002,-.48500001,-.43900001,.66000003,-.64499998,24apr2005
5/1/2005,-.47,-.63099998,-.289,-.119,-.72299999,-.801,-.986,-.685,-.72500002,-.88200003,-.764,-.81099999,-.68400002,-.653,-.86199999,-.38600001,-.62900001,-.55599999,-.89600003,-.57599998,-.208,-.528,-.58399999,-.65600002,-.40099999,-.51999998,.77899998,-.64499998,01may2005
5/8/2005,-.39399999,-.63099998,-.352,-.40200001,-.72299999,-.40799999,.852,-.685,-.72500002,-.64999998,-.764,-.829,-.68400002,-.491,-.86199999,-.847,-.62900001,-.55599999,-.36700001,-.68599999,.33500001,-.528,-.58399999,-.65600002,-.68599999,-.60299999,-.38,-.64499998,08may2005
5/15/2005,-.461,-.63099998,-.74199998,-.759,-.72299999,-.477,.046,.061000001,-.72500002,-.92299998,-.764,-.86400002,-.68400002,-.77499998,-.86199999,-1.109,-.62900001,-.55599999,-.44999999,-.56099999,-.162,-.528,-.58399999,-.65600002,-.89200002,-.56900001,-.245,-.64499998,15may2005
5/22/2005,-.53799999,-.63099998,-.74199998,-.759,-.72299999,-.308,-.986,-.685,-.72500002,-.866,-.764,-.83499998,-.68400002,-.86500001,-.86199999,-.75700003,-.62900001,-.55599999,-.89600003,-.75999999,-.145,-.528,-.58399999,-.65600002,-.67799997,-.61199999,-.45500001,-.64499998,22may2005
5/29/2005,-.40900001,-.63099998,-.74199998,-.759,-.72299999,.333,-.986,-.685,-.72500002,-.79900002,-.764,-.73500001,-.68400002,-.713,-.86199999,-1.369,-.62900001,-.55599999,-.89600003,-.68000001,.28200001,-.528,-.58399999,-.65600002,-.89200002,-.57300001,-.75,-.64499998,29may2005
6/5/2005,-.47999999,-.63099998,-.74199998,-.759,-.72299999,-.62,-.986,-.685,-.72500002,-.72500002,-.764,-.85699999,-.68400002,-.93300003,-.86199999,-.866,-.62900001,-.55599999,-.89600003,-.59500003,.183,-.528,-.58399999,-.65600002,-.89200002,-.59299999,-.57499999,-.64499998,05jun2005
6/12/2005,-.602,-.63099998,-.74199998,-.759,-.72299999,.039000001,-.986,-.685,-.72500002,-.95700002,-.764,-.85000002,-.68400002,-.79299998,-.86199999,-1.418,-.62900001,-.55599999,-.89600003,-.75999999,.255,-.528,-.58399999,-.65600002,-.89200002,-.57599998,-.142,-.64499998,12jun2005
6/19/2005,-.63999999,-.63099998,-.74199998,-.759,-.72299999,-.65899998,-.986,-.685,-.72500002,-1.005,-.764,-.80699998,-.68400002,-.72299999,-.86199999,-1.207,-.62900001,-.55599999,-.89600003,-.66900003,-.077,-.528,-.58399999,-.65600002,-.89200002,-.61000001,-.396,-.64499998,19jun2005
6/26/2005,-.69300002,-.63099998,-.74199998,-.37599999,-.72299999,-.74199998,-.986,-.685,-.72500002,-1.25,-.764,-.824,-.68400002,-.75300002,-.86199999,-1.189,-.62900001,-.55599999,-.89600003,-.68099999,-.75999999,-.528,-.58399999,-.65600002,-.89200002,-.62300003,-.45300001,-.64499998,26jun2005
7/3/2005,-.77499998,-.63099998,-.74199998,-.759,-.72299999,-.35600001,-.986,-.685,-.72500002,-.995,-.764,-.89999998,-.68400002,-.884,-.86199999,-1.444,-.62900001,-.55599999,-.89600003,-.597,-.24600001,-.528,-.58399999,-.65600002,-.89200002,-.61299998,-.56800002,-.64499998,03jul2005
7/10/2005,-.80900002,-.63099998,-.74199998,-.759,-.72299999,-.67400002,-.986,-.685,-.72500002,-.97100002,.012,-.76599997,-.68400002,-.87300003,-.86199999,-.82499999,-.62900001,-.55599999,-.89600003,-.63599998,-.5,-.528,-.58399999,-.65600002,-.68400002,-.62800002,-.249,-.64499998,10jul2005
7/17/2005,-.75199997,-.63099998,-.74199998,-.759,-.72299999,-1.16,-.986,-.685,-.72500002,-1.25,-.764,-.963,-.68400002,-.80800003,-.86199999,-.156,-.62900001,-.55599999,-.89600003,-.75999999,-.83600003,-.528,-.58399999,-.65600002,-.89200002,-.59500003,-.50800002,-.64499998,17jul2005
7/24/2005,-.81999999,-.63099998,-.74199998,-.759,-.72299999,-1.0700001,.24600001,-.685,-.72500002,-1.25,-.764,-.74800003,-.68400002,-.77700001,-.86199999,-1.785,-.62900001,-.55599999,-.89600003,-.68599999,-.31099999,-.528,-.58399999,-.65600002,-.685,-.648,-.64600003,-.64499998,24jul2005
7/31/2005,-.78500003,-.63099998,-.74199998,-.40200001,-.72299999,-.40900001,-.986,-.685,-.72500002,-1.25,-.764,-.96600002,-.68400002,-.81099999,-.86199999,-1.226,-.62900001,-.55599999,-.89600003,-.699,-.39500001,-.528,-.58399999,-.65600002,-.89200002,-.597,-.509,-.64499998,31jul2005
8/7/2005,-.87099999,-.63099998,-.42399999,-.759,-.72299999,-.74299997,-.986,-.685,-.72500002,-.79799998,-.764,-.91299999,-.68400002,-.787,-.86199999,-1.173,-.62900001,-.55599999,-.89600003,-.75999999,.001,-.528,-.58399999,-.65600002,-.89200002,-.63,-.53899997,-.64499998,07aug2005
8/14/2005,-.81800002,-.63099998,-.74199998,-.759,-.72299999,-.285,-.986,-.685,-.72500002,-.88999999,-.764,-.93300003,-.68400002,-.72600001,-.86199999,-.81300002,-.62900001,-.55599999,-.89600003,-.75999999,.43900001,-.528,-.58399999,-.65600002,-.89200002,-.61799997,-.72500002,-.64499998,14aug2005
8/21/2005,-.88,-.63099998,-.74199998,.048,-.72299999,-1.279,-.986,-.685,-.72500002,-.78100002,.104,-.69499999,-.68400002,-.87800002,-.86199999,-1.408,-.62900001,-.55599999,-.89600003,-.64899999,-.40799999,-.528,-.58399999,-.65600002,-.89200002,-.61799997,.49700001,-.64499998,21aug2005
